n,median,mean,positives
430,0.8652090655923981,0.8618153645975183,59.907834101382484
431,0.13601841361442332,0.28106276800161445,50.46296296296296
432,0.5267192176311339,0.08688413996835481,54.02843601895735
433,0.5513577067646822,0.33257061033474006,56.52173913043478
434,0.3654914908271591,0.33459160072452626,52.65700483091788
435,0.20689425790449043,0.16728410705414645,52.6829268292683
436,1.0806098653657632,0.871013305012906,58.82352941176471
437,0.4401553051753781,0.25432459766566934,55.95854922279793
438,0.7390293313223212,0.4106187286335289,56.994818652849744
439,0.10877696420775217,0.17300118737760786,51.85185185185185
440,0.13160597481663205,0.5670595379712506,53.2258064516129
441,0.20172535789312307,0.2907629066949053,52.43243243243243
442,0.5691022750585609,0.5045545465683747,56.98324022346368
443,0.5547380358463482,0.3452106495848214,55.367231638418076
444,0.7313767612701967,0.6283452749787096,56.287425149700596
445,0.7446364452075601,0.3640558846488447,56.287425149700596
446,0.4754749540412885,0.17393754962676466,55.08982035928144
447,0.9712956763997783,0.5798088803673712,60.0
448,0.14917484831217012,-0.028603138814991273,51.26582278481012
449,0.09068265722692333,0.15001826426112735,50.326797385620914
450,0.09753276034740214,0.9630999455687902,51.65562913907284
451,0.16841695525053269,-0.33236615478166187,51.388888888888886
452,0.8359092995846449,0.6837417007997215,59.44055944055944
453,0.6674977228534312,0.5125801568707369,56.73758865248227
454,0.21195711024292618,0.3049245397008732,53.90070921985816
455,0.49199237577543087,0.6959421006981219,53.956834532374096
456,-0.14281790467456468,0.25750845252356663,49.64028776978417
457,0.29417189281079226,0.11629608418614648,56.83453237410072
458,0.6736477691683005,0.6765121236871439,55.14705882352941
459,0.32921697761942764,0.16884206413934139,50.73529411764706
460,0.08406737409840677,0.7142506787224813,51.470588235294116
461,0.3516923476478916,0.39591789613076217,52.20588235294118
462,0.7380035621462078,0.5169745952002934,58.119658119658126
463,1.0597515976179388,0.7997238257883884,60.0
464,-0.19806812273289887,-0.45146938257985275,44.34782608695652
465,0.3832505895296418,1.8973268919934108,56.14035087719298
466,0.437821141399672,0.6329164155281933,53.57142857142857
467,0.11345486871472762,0.5204364974531139,52.67857142857143
468,0.45491707890052085,0.470651166571943,56.074766355140184
469,0.4478249942865907,-0.10210046373393536,52.475247524752476
470,-0.5625335792819385,-0.047927519245563516,45.54455445544555
471,0.8660517165066371,1.3629929353293966,56.43564356435643
472,1.0112586336224643,1.0000659218038275,55.55555555555556
473,-0.3005564555854475,1.2138087152257513,44.31818181818182
474,-0.5420275315977454,-0.39175876215217814,46.590909090909086
475,0.5384195183968947,0.28446988804608425,57.692307692307686
476,0.46793762233035846,1.3583500617049014,57.333333333333336
477,-1.0093012423078762,-0.6525832114801676,44.0
478,1.1573153090913386,0.864099775802822,57.333333333333336
479,0.11114915725438954,0.10728660555762817,50.0
480,-0.13430051942347584,-0.23319390496660475,47.368421052631575
481,0.3206275533610907,0.8477738502294349,52.63157894736842
482,0.5460726687136817,1.4487784591964634,56.14035087719298
483,1.5932255304720861,0.9520770942353934,61.40350877192983
484,-0.020400959771962046,-0.0727281808204189,50.0
485,0.4098600047264283,-0.27895460047293535,52.17391304347826
486,-0.2703635768191544,0.9917358832082435,46.666666666666664
487,-0.6844835258760413,-1.083176998556864,45.45454545454545
488,-0.07744979706421216,1.0188651187715216,50.0
489,1.5481158779256015,2.7616497258489083,71.7948717948718
490,0.17933046497423133,0.9796897315713805,50.0
491,0.11577866788576596,0.5742509837612606,58.333333333333336
492,1.1835587505028875,1.7527010311406324,66.66666666666666
493,-0.8801220533300692,0.637212956113253,45.16129032258064
494,0.8898452605921903,1.7351414067560622,58.333333333333336
